cat,probe,avg_probe_fs_0,avg_probe_fs_1,avg_probe_fs_2,avg_probe_fs_3,avg_probe_fs_4,avg_probe_fs_5,avg_probe_fs_6,avg_probe_fs_7,avg_probe_fs_8,avg_probe_fs_9
TOYS,sticker,56.34493289399663,56.6221972193201,54.773768383830266,58.796110262798365,61.75761472313751,57.779474403278954,57.871895845053444,54.17101985051836,57.594631519729965,56.6221972193201
BODY,stomach,81.29978204874182,77.94729542302358,75.66276996235388,80.76481077868041,79.84148999405588,69.63740836140282,75.32395482464831,73.23360412126016,77.65405191202694,76.92490588468397
FURNITURE,stool,74.70867154223258,71.19263843124648,75.68110584264245,71.51812263923492,73.4147713573897,72.07265128988186,67.17029655227839,70.73053122237403,70.45326689705055,75.17077875110503
WEATHER,storm,86.24548736462094,87.1480144404332,88.4115523465704,87.68953068592057,85.7942238267148,87.4187725631769,86.96750902527076,85.34296028880867,86.87725631768953,82.14801444043322
KITCHEN,stove,77.76259744434621,78.22470465321868,78.68681186209115,77.85501888612072,77.57775456079723,78.87165474564011,76.56111870127783,78.87165474564011,76.79016314393634,79.88829060515953
FRUIT,strawberry,85.3069439785307,88.31767863133177,86.50620597115062,88.13317678631331,85.3069439785307,88.68668232136866,85.76819859107681,87.48742032874874,84.93794028849379,89.5169406239517
VEHICLES,stroller,64.98127340823969,68.12734082397003,67.77153558052434,64.812734082397,67.67790262172284,68.14606741573034,62.39700374531836,66.85393258426966,65.56179775280899,69.5505617977528
HOUSEHOLD,study,54.300556586270865,52.85714285714286,52.022263450834885,50.7643784786642,52.2077922077922,53.65120593692022,52.11502782931354,52.11502782931354,51.83673469387755,49.22820037105751
VEHICLES,subway,69.5692883895131,66.16104868913857,73.27715355805243,69.6816479400749,72.17228464419476,70.41198501872658,69.85018726591761,65.58052434456928,65.2247191011236,71.25468164794006
CLOTHING,suit,82.90532443074817,85.84146550248245,83.76990241397021,83.09364834788565,82.05786680362952,87.4507789762027,78.83923985618901,80.44855332990926,84.7029618216059,83.56445814072933
SPACE,sun,81.68168168168168,76.57657657657657,76.03603603603604,76.03603603603604,75.13513513513513,76.21621621621621,75.85585585585586,76.3963963963964,75.31531531531532,82.31231231231232
DAYS,sunday,93.54545454545455,94.9090909090909,93.72727272727272,93.81818181818183,93.81818181818183,94.63636363636363,92.81818181818183,94.0909090909091,94.0,94.63636363636363
CLOTHING,sweater,81.31313131313132,82.44307481595618,82.06642698168122,86.13251155624037,82.92244478685157,84.14655024824515,80.080465673686,85.19089197055298,81.50145523026879,85.18233179250127
DESSERT,sweet,70.74681238615665,77.3224043715847,74.80874316939891,84.1712204007286,77.3224043715847,74.89981785063753,80.74681238615665,71.1111111111111,77.8688524590164,81.74863387978142
FURNITURE,table,84.605802459214,83.95885236679257,84.51338101743953,86.31760829381982,86.22518685204533,83.95885236679257,88.3066784537491,84.42095957566504,84.42095957566504,82.33946797396126
TOOLS,tape,63.65120593692022,58.4860853432282,53.929499072356215,59.558441558441565,55.37291280148423,53.65120593692022,63.18738404452691,63.18738404452691,59.83673469387756,54.949907235621524
DESSERT,tapioca,70.9471766848816,64.37158469945355,68.70673952641167,68.43351548269581,65.00910746812386,71.12932604735883,74.09836065573771,71.12932604735883,65.28233151183971,68.9799635701275
VEHICLES,taxi,84.62546816479401,83.80149812734082,82.22846441947566,79.3632958801498,85.91760299625469,85.374531835206,85.8239700374532,86.21722846441948,84.26966292134833,81.31086142322097
DRINK,tea,88.04347826086956,88.04347826086956,87.59057971014492,88.67753623188406,87.86231884057972,88.94927536231884,87.31884057971014,88.40579710144927,87.40942028985508,88.76811594202898
KITCHEN,teapot,75.21899863377,77.15984891103432,75.68110584264245,81.13798923089287,75.034155750221,76.32805593506389,76.97500602748532,75.40384151731897,74.98593586755605,74.01350156714619
TOYS,teddy,65.87237804388009,68.50839829623081,58.100940287711964,61.52455195692357,58.70368882102387,63.88330788395081,64.39363497548823,59.25821747167082,63.79088644217632,61.29148919070963
ELECTRONICS,telephone,71.51333240262461,83.5962585508865,72.51151752059192,68.4838754711713,72.14854111405835,69.02834008097165,75.26874214714505,67.66717855647076,68.3023872679045,69.30057238587185
ELECTRONICS,telescope,58.46712271394667,56.79882730699428,61.09870166131509,49.923216529387126,59.91902834008097,57.25254781516125,51.68225603797292,56.70808320536088,61.643166271115454,59.15817394946251
ELECTRONICS,television,77.90032109451347,69.02834008097165,70.66173391037275,77.5373446879799,69.39131648750522,74.14491134999301,77.71883289124668,76.81139187491274,77.62808878961329,74.05416724835962
NUMBERS,ten,97.11895910780669,97.02602230483272,97.39776951672863,97.58364312267658,96.6542750929368,97.21189591078068,96.37546468401487,97.39776951672863,96.84014869888475,97.76951672862452
TOYS,tennis,60.60033753917865,61.52455195692357,59.4430603552198,61.89423772402154,60.877601864502125,62.079080607570525,61.20308607249056,58.88853170457284,59.5354817969943,64.43783653459776
NUMBERS,thirteen,93.05833571632829,92.59365170145838,93.52301973119816,93.05833571632829,92.77952530740635,93.70889333714612,91.75722047469259,93.61595653417216,93.24420932227623,94.17357735201601
NUMBERS,thirty,96.09665427509293,96.18959107806691,95.72490706319702,96.00371747211895,95.16728624535315,96.09665427509293,95.26022304832713,96.09665427509293,96.09665427509293,95.91078066914498
NUMBERS,thousand,93.12267657992565,94.14498141263941,93.40148698884758,94.05204460966543,92.93680297397769,93.40148698884758,93.12267657992565,92.37918215613384,93.68029739776952,94.70260223048328
NUMBERS,three,97.02602230483272,97.58364312267658,97.39776951672863,97.21189591078068,97.58364312267658,97.4907063197026,97.58364312267658,96.93308550185873,97.39776951672863,97.58364312267658
BODY,throat,74.9356053100852,74.15692490588468,76.92688725975827,72.0190212007133,74.35308103824055,74.303546661383,71.1452347929463,77.07350901525659,75.71230433921141,76.5860907469784
BODY,thumb,75.22884882108183,75.66475133742819,73.52684763225679,73.96473152367743,74.74143055280365,73.08896374083615,75.1793144442243,73.62393501089757,72.99187636219537,75.08024569050922
WEATHER,thunder,80.16245487364621,81.4259927797834,82.59927797833934,81.33574007220217,85.88447653429603,85.88447653429603,80.61371841155236,85.07220216606498,81.69675090252709,80.88447653429603
DAYS,thursday,90.06493506493507,89.97402597402598,90.15584415584415,89.42857142857143,88.88311688311688,90.33766233766234,89.06493506493507,89.33766233766234,89.33766233766234,90.70129870129871
CLOTHING,tie,72.10237972949838,74.74747474747474,77.11864406779661,74.18250299606233,80.0547851395309,80.61975689094334,77.5894538606403,77.21280602636536,74.46498887176854,75.50077041602465
MAMMAL,tiger,74.71677559912855,77.4400871459695,76.32897603485839,80.70806100217864,79.78213507625271,81.19825708061002,78.50762527233115,78.95424836601308,74.81481481481482,76.47058823529412
BATHROOM,tissue,60.392002104709285,65.7984740857669,67.81110234148909,69.1002367797948,65.6143120231518,69.82373059721125,58.5635359116022,71.02078400420942,67.53485924756643,62.049460668245196
KITCHEN,toaster,84.93128666720244,83.49674515792012,82.75737362372418,80.6758820220204,78.22470465321868,84.28433657478101,86.64309250180824,81.41525355621636,84.28433657478101,79.42618339628706
DAYS,today,94.27272727272728,94.72727272727272,94.54545454545455,94.63636363636363,93.27272727272728,94.0,93.9090909090909,94.27272727272728,94.45454545454545,94.54545454545455
BODY,toe,78.18902318208836,81.29780067366752,78.96572221121458,76.97444026154152,79.59778085991678,79.69486823855756,81.5415098078066,77.31523677432138,80.18030513176144,83.09490786605905
BATHROOM,toilet,78.25572217837411,80.72875559063404,82.18889765851091,79.99210734017363,77.96632465140752,81.08392528282032,69.82373059721125,77.51907392791371,81.08392528282032,80.6366745593265
FRUIT,tomato,84.01543106340155,87.11841663871185,87.67192217376719,85.49144582354916,88.28413284132841,89.94464944649447,85.21469305602147,86.5649111036565,89.76014760147602,88.96343508889635
DAYS,tomorrow,94.72727272727272,94.45454545454545,94.0909090909091,90.7922077922078,91.06493506493507,90.33766233766234,94.18181818181819,90.88311688311688,94.0909090909091,91.33766233766234
BODY,tongue,79.79393699227263,78.38517931444422,78.23855755894591,76.49098474341193,76.49098474341193,76.3443629879136,78.77352882900733,78.28809193580345,76.44145036655439,75.46859520507232
DAYS,tonight,91.51948051948052,88.03896103896103,91.42857142857143,91.42857142857143,90.51948051948052,91.88311688311688,88.49350649350649,87.85714285714286,92.15584415584416,85.01298701298701
TOOLS,tool,75.05380333951763,74.07421150278293,72.16697588126159,74.96103896103897,74.3116883116883,72.4452690166976,78.25974025974027,78.96103896103897,75.98144712430425,73.79591836734693
BODY,tooth,62.59163859718644,59.43332672874975,61.571230433921144,61.18288091935804,59.336239350108976,61.18288091935804,63.07707549039032,60.89161878343571,62.300376461264115,59.57796710917377
BATHROOM,toothbrush,64.57511181268087,73.37542751907394,68.33727966324652,68.1531176006314,69.15285451197053,72.45461720599842,65.77216521967904,63.39121283872665,69.79742173112339,72.1915285451197
BATHROOM,toothpaste,56.6166798210997,61.470665614312026,66.96921862667719,62.29939489607999,56.432517758484614,64.77242830833991,58.445146014206784,64.2199421204946,63.31228624046303,68.16627203367534
BATHROOM,towel,66.96921862667719,72.74401473296501,76.21678505656406,67.06129965798475,74.01999473822679,68.98184688239937,69.16600894501448,71.08655616942909,73.11233885819522,75.76953433307024
TOYS,toy,68.32355541268183,68.50839829623081,74.75287310134212,74.38318733424416,67.76902676203488,65.87237804388009,70.77473278148356,67.58418387848589,65.68753516033111,62.171502049345015
VEHICLES,tractor,78.61423220973782,86.01123595505618,83.52059925093633,86.10486891385769,80.0,80.2808988764045,83.23970037453184,82.58426966292134,81.57303370786518,82.60299625468164
VEHICLES,trailer,78.48314606741573,77.67790262172285,75.82397003745318,79.15730337078652,79.60674157303372,77.11610486891385,74.34456928838951,73.68913857677903,77.20973782771536,78.80149812734082
VEHICLES,train,81.85393258426967,85.56179775280899,84.90636704119851,85.56179775280899,82.95880149812734,81.29213483146067,84.43820224719101,81.66666666666667,83.98876404494382,84.5505617977528
DESSERT,treat,73.04189435336977,72.80510018214936,72.89617486338797,76.41165755919855,69.9271402550091,79.9271402550091,81.16575591985429,72.34972677595628,72.71402550091075,73.98907103825137
PLANTS,tree,75.87539043235245,75.42331086634884,72.32451093210587,76.96038139076113,71.2395199736972,77.32204504356403,71.32993588689791,71.2395199736972,76.32746999835607,77.14121321716259
SHAPE,triangle,78.62815884476535,84.35018050541517,79.07942238267148,77.90613718411552,83.98916967509025,78.17689530685921,82.90613718411552,77.99638989169675,78.08664259927798,79.07942238267148
TOYS,tricycle,57.224945752631996,59.67612312143375,63.192156232419826,57.687052961504456,54.95861126737924,55.42071847625171,58.56706582013984,63.746684883066784,61.75761472313751,64.48605641726272
VEHICLES,truck,86.27340823970037,91.10486891385767,90.73033707865167,91.47940074906367,90.91760299625469,89.34456928838952,90.1685393258427,90.63670411985018,90.35580524344569,92.22846441947566
BATHROOM,tub,66.25887924230466,67.27177058668772,80.72875559063404,71.38910812943962,73.5858984477769,69.00815574848724,73.30965535385425,73.12549329123914,69.37647987371744,74.6908708234675
INSTRUMENTS,tuba,80.69209271740918,81.59625184941642,85.32796317606443,80.51126089100774,85.68962682886733,85.87045865526878,84.78546769686011,84.78546769686011,85.23754726286373,77.68370869636692
DAYS,tuesday,92.0909090909091,89.88311688311688,93.18181818181819,93.45454545454545,93.18181818181819,93.18181818181819,92.72727272727272,92.54545454545455,93.63636363636363,90.6103896103896
BODY,tummy,82.17356845650882,83.97067564890034,83.33861700019813,83.14444224291658,84.0677630275411,84.0677630275411,83.19397661977412,82.75609272835347,83.97067564890034,83.43570437883892
MEAT,tuna,84.96376811594203,85.5072463768116,85.05434782608697,85.32608695652173,85.23550724637681,87.13768115942028,87.7717391304348,89.03985507246377,84.14855072463767,87.04710144927536
NUMBERS,twelve,94.88847583643123,95.26022304832713,96.09665427509293,95.91078066914498,95.63197026022306,95.4460966542751,94.79553903345726,95.4460966542751,94.9814126394052,96.09665427509293
NUMBERS,twenty,94.05204460966543,93.86617100371748,93.77323420074349,94.23791821561338,94.23791821561338,94.05204460966543,93.49442379182156,93.68029739776952,94.6096654275093,94.79553903345726
NUMBERS,two,97.30483271375465,97.86245353159852,97.21189591078068,97.67657992565056,97.39776951672863,97.58364312267658,96.93308550185873,97.4907063197026,98.04832713754648,98.51301115241635
TOOLS,umbrella,55.70315398886827,61.465677179962896,59.42486085343228,63.6103896103896,61.98144712430427,62.07421150278293,61.23933209647495,60.96103896103896,64.68274582560298,63.001855287569576
CLOTHING,underwear,69.36312275295326,68.42150316726587,74.29378531073446,71.74285225132682,70.4074644752611,77.04160246533128,67.85653141585345,72.48758774182504,71.64869029275809,73.81441533983907
TOOLS,vacuum,59.87755102040816,59.22820037105752,60.11502782931355,63.92949907235621,62.7643784786642,61.74397031539889,64.94990723562152,59.558441558441565,66.20779220779221,61.413729128014836
VEHICLES,van,78.07116104868913,75.93632958801497,80.0187265917603,74.17602996254682,82.88389513108613,74.26966292134831,75.374531835206,76.21722846441948,79.7378277153558,76.12359550561798
VEGETABLE,vegetable,80.94717668488161,78.3424408014572,80.85610200364299,76.70309653916212,77.34061930783243,80.3096539162113,80.58287795992713,80.58287795992713,73.91621129326047,84.73588342440802
CLOTHING,vest,77.64081492895052,78.38555041944872,82.08354733778462,78.67659647320664,77.63225475089882,80.74815956171888,76.40814928950522,79.43845231980825,77.44393083376134,81.69833932545797
ELECTRONICS,video,77.62808878961329,74.14491134999301,82.2001954488343,70.93396621527293,81.65573083903392,74.14491134999301,65.63590674298479,66.54334775931872,82.74466005863465,71.84140723160687
PLANTS,violet,54.66052934407365,54.66052934407365,49.662995232615486,54.8413611704751,54.38928160447147,55.02219299687654,49.48216340621404,54.4796975176722,59.38681571592964,55.38385664967943
INSTRUMENTS,violin,83.6100608252507,84.60463587045865,83.88130856485287,83.79089265165214,82.52506986684202,83.70047673845143,83.15798125924708,84.33338813085649,84.24297221765575,83.70047673845143
VEHICLES,wagon,74.34456928838951,75.374531835206,75.56179775280899,75.73033707865169,76.47940074906367,74.34456928838951,75.4494382022472,79.90636704119851,78.23970037453182,79.26966292134831
HOUSEHOLD,wall,70.30055658627089,73.13543599257886,62.02226345083488,62.02226345083488,67.09461966604823,61.465677179962896,66.57884972170687,66.30055658627087,65.65120593692022,64.67161410018552
MAMMAL,walrus,67.41830065359477,73.71459694989106,74.30283224400871,72.15686274509804,75.66448801742919,71.42701525054467,68.1917211328976,73.75816993464053,76.49237472766886,68.36601307189542
FURNITURE,wastebasket,75.1265771919955,74.66446998312304,75.49626295909346,80.39861769669695,72.49055693964478,71.79538696455839,72.12087117254681,76.7459615848268,75.49626295909346,80.12135337137346
FRUIT,watermelon,74.220060382422,80.51828245555183,73.66655484736665,75.29352566252936,78.11975847031198,77.84300570278431,77.28950016772896,78.2120093928212,76.49278765514929,77.04629319020462
MAMMAL,weasel,57.7995642701525,58.932461873638346,56.43790849673203,54.2483660130719,62.047930283224396,55.95860566448801,62.723311546840954,56.54684095860566,58.14814814814815,56.394335511982575
WEATHER,weather,76.1552346570397,83.7725631768953,81.78700361010831,82.68953068592057,82.32851985559567,72.7797833935018,86.4259927797834,82.87003610108303,82.23826714801444,77.87003610108303
DAYS,wednesday,94.9090909090909,91.42857142857143,91.51948051948052,91.24675324675324,90.7922077922078,90.51948051948052,91.24675324675324,95.27272727272727,92.51948051948052,91.88311688311688
DAYS,week,93.0,89.7922077922078,93.27272727272728,93.0909090909091,93.0909090909091,92.63636363636364,93.54545454545455,93.0909090909091,93.45454545454545,94.0909090909091
DAYS,weekend,91.06493506493507,91.70129870129871,90.24675324675324,91.06493506493507,94.72727272727272,90.70129870129871,90.24675324675324,90.97402597402598,91.51948051948052,91.33766233766234
BODY,weener,53.60015851000595,53.7943332672875,55.83514959381811,53.308896374083616,55.058450564691896,56.370120863879535,51.99722607489598,56.46720824252031,51.900138696255205,52.38557558945909
MAMMAL,whale,66.94989106753812,64.72766884531592,68.37690631808279,68.27886710239652,66.13289760348584,66.86274509803923,66.37254901960785,70.95860566448802,65.89324618736383,68.13725490196079
TOOLS,wheelbarrow,57.714285714285715,66.40445269016698,60.87940630797773,62.601113172541744,60.45640074211502,62.92022263450835,61.71428571428572,61.62152133580705,66.17810760667903,63.84786641929499
WEATHER,wind,81.29963898916968,81.6606498194946,82.47292418772562,76.93140794223827,77.20216606498195,76.93140794223827,81.93140794223827,82.0216606498195,81.75090252707581,82.29241877256317
HOUSEHOLD,window,77.28014842300557,78.9090909090909,81.00185528756958,81.83673469387756,79.8886827458256,81.09461966604825,81.4656771799629,81.28014842300557,80.72356215213358,86.39332096474955
DRINK,wine,75.90579710144927,80.43478260869566,80.16304347826086,80.07246376811594,80.2536231884058,85.14492753623189,80.16304347826086,76.08695652173914,80.70652173913044,77.08333333333333
MAMMAL,wolf,63.40958605664488,64.53159041394336,64.29193899782135,68.08278867102396,61.94989106753812,62.82135076252723,64.62962962962963,66.13289760348584,63.70370370370371,62.73420479302831
SPACE,world,61.08108108108108,66.996996996997,61.17117117117117,67.08708708708708,61.261261261261254,62.34234234234234,73.003003003003,66.36636636636636,56.33633633633634,56.87687687687688
INSECT,worm,66.7572463768116,66.93840579710144,71.28623188405797,66.21376811594203,70.38043478260869,62.13768115942029,67.21014492753623,69.83695652173914,66.30434782608697,58.514492753623195
TOOLS,wrench,76.08534322820037,72.92022263450835,77.52875695732838,78.92022263450835,75.06493506493507,77.89981447124303,74.08534322820037,71.62152133580705,72.2708719851577,72.92022263450835
BODY,wrist,70.1287893798296,72.60550822270655,73.33465425004954,72.0229839508619,73.14047949276798,71.29383792351892,73.33465425004954,71.05012878937983,69.54428373291064,71.34139092530216
INSTRUMENTS,xylophone,73.34374486273221,84.69505178365937,87.6130198915009,87.6130198915009,87.79385171790236,83.42922899884925,86.98010849909585,87.6130198915009,87.43218806509945,88.33634719710669
HOUSEHOLD,yard,75.32096474953617,71.32096474953617,68.0630797773655,71.97031539888683,69.78478664192951,71.78478664192951,72.7643784786642,68.85714285714286,71.87755102040816,73.17625231910947
DAYS,yesterday,91.88311688311688,85.37662337662337,87.94805194805195,80.98701298701299,81.25974025974025,84.1948051948052,85.28571428571429,80.80519480519482,84.83116883116884,81.16883116883116
MAMMAL,zebra,73.48583877995642,74.42265795206971,69.10675381263617,69.34640522875817,70.119825708061,70.52287581699346,70.119825708061,71.35076252723312,72.51633986928105,68.27886710239652
NUMBERS,zero,91.635687732342,91.54275092936803,91.91449814126393,92.37918215613384,90.79925650557621,90.4275092936803,91.2639405204461,91.35687732342008,91.91449814126393,93.12267657992565
